%  label: Fitness-sharing, 17/03/26 02-06-08
%  population_size: 2048
%  mutation_rate: 0.45
%  max_iterations: 800000
%  selection_method: Tournement
%  t_size: 4
%  brood_size: 2
%  min_start_len: 2
%  max_start_len: 32
%  max_len: 256
%  fit_goal: 0.1
%  cuck_rate: 0.15
%  threads: 4
%  num_demes: 1
%  migration: 0.05
%  use_viscosity: true
%  outregs: [4, 5, 6]
%  inregs: [0, 1, 2, 3]
%  binary_path: /home/oblivia/Projects/roper/data/tomato-RT-N18U-httpd
%  fitness_sharing: true
%  fatal_crash: false

ITERATION,SEASON,AVG-GEN,AVG-FIT,AVG-ABFIT,MIN-FIT,MIN-ABFIT,CRASH,BEST-GEN,BEST-FIT,BEST-ABFIT,BEST-CRASH,AVG-LENGTH,BEST-LENGTH,UNSEEN
2722,21,5.953125,0.4099755,0.61336654,0.22912066,0.29333332,0.016064256,2,0.22461703,0.29333332,0,15.808594,8,0
2723,21,5.9589844,0.40990835,0.61325926,0.22912066,0.29333332,0.016096579,2,0.22461703,0.29333332,0,15.812012,8,0
2724,21,5.955078,0.41034335,0.61311173,0.22912066,0.29333332,0.016096579,2,0.22461703,0.29333332,0,15.79834,8,0
2725,21,5.9536133,0.4105631,0.61311173,0.22912066,0.29333332,0.016096579,2,0.22461703,0.29333332,0,15.797363,8,0
2726,21,5.9624023,0.4105811,0.61305785,0.22912066,0.29333332,0.01611279,2,0.22461703,0.29333332,0,15.807129,8,0
2727,21,5.9609375,0.41088596,0.61305785,0.22912066,0.29333332,0.01611279,2,0.22461703,0.29333332,0,15.805664,8,0
2728,21,5.9594727,0.41066042,0.61320555,0.22912066,0.29333332,0.01611279,2,0.22461703,0.29333332,0,15.839355,8,0
2729,21,5.9589844,0.41074255,0.61325926,0.22912066,0.29333332,0.016096579,2,0.22461703,0.29333332,0,15.839844,8,0
2730,21,5.9560547,0.41100866,0.61325926,0.22912066,0.29333332,0.016096579,2,0.22461703,0.29333332,0,15.842285,8,0
2731,21,5.953125,0.41108885,0.6131516,0.22912066,0.29333332,0.016129032,2,0.22461703,0.29333332,0,15.853516,8,0
2732,21,5.958008,0.41012266,0.6130976,0.22912066,0.29333332,0.016145308,2,0.22461703,0.29333332,0,15.853027,8,0
2733,21,5.958008,0.41035405,0.6130976,0.22912066,0.29333332,0.016145308,2,0.22461703,0.29333332,0,15.849121,8,0
2734,21,5.9682617,0.41051576,0.6131516,0.22912066,0.29333332,0.016129032,2,0.22461703,0.29333332,0,15.87793,8,0
2735,21,5.9677734,0.4095747,0.6130175,0.22912066,0.29333332,0.01611279,2,0.22461703,0.29333332,0,15.889648,8,0
2736,21,5.977539,0.40826973,0.61240077,0.22912066,0.29333332,0.016096579,2,0.22461703,0.29333332,0,15.899902,8,0
2737,21,5.977051,0.4083569,0.6123461,0.22912066,0.29333332,0.01611279,2,0.22461703,0.29333332,0,15.90918,8,0
2738,21,5.976074,0.40859428,0.6123461,0.22912066,0.29333332,0.01611279,2,0.22461703,0.29333332,0,15.910645,8,0
2739,21,5.98291,0.40854636,0.6123461,0.22912066,0.29333332,0.01611279,2,0.22461703,0.29333332,0,15.942383,8,0
2740,21,5.9848633,0.4082028,0.612213,0.22912066,0.29333332,0.016096579,2,0.22461703,0.29333332,0,15.940918,8,0
2741,21,5.9819336,0.40861005,0.61226773,0.22912066,0.29333332,0.016080402,2,0.22461703,0.29333332,0,15.924805,8,0
2742,21,5.9907227,0.40805542,0.61187094,0.22912066,0.29333332,0.016096579,2,0.22461703,0.29333332,0,15.961426,8,0
2743,21,5.9941406,0.40759143,0.61176044,0.22912066,0.29333332,0.016129032,2,0.22461703,0.29333332,0,15.977539,8,0
2744,21,5.9941406,0.4069864,0.61148,0.22912066,0.29333332,0.01611279,2,0.22461703,0.29333332,0,15.950684,8,0
2745,21,6.0029297,0.40716174,0.61153555,0.22912066,0.29333332,0.016096579,2,0.22461703,0.29333332,0,15.945801,8,0
2746,21,6.0024414,0.40739676,0.611591,0.22912066,0.29333332,0.016080402,2,0.22461703,0.29333332,0,15.958984,8,0
2747,21,6.001465,0.4074853,0.61164623,0.22912066,0.29333332,0.016064256,2,0.22461703,0.29333332,0,15.964355,8,0
2748,21,6.0024414,0.40757012,0.61164623,0.22912066,0.29333332,0.016064256,2,0.22461703,0.29333332,0,15.978516,8,0
2749,21,6.004883,0.40732998,0.611591,0.22912066,0.29333332,0.016080402,2,0.22461703,0.29333332,0,15.978516,8,0
2750,21,6.007324,0.40674412,0.61153555,0.22912066,0.29333332,0.016096579,2,0.22461703,0.29333332,0,15.990234,8,0
2751,21,6.008301,0.40681413,0.6114243,0.22912066,0.29333332,0.016129032,2,0.22461703,0.29333332,0,16.004395,8,0
2752,21,6.0146484,0.40695417,0.6113686,0.22912066,0.29333332,0.016145308,2,0.22461703,0.29333332,0,16.027832,8,0
2753,21,6.0146484,0.40698192,0.6113686,0.22912066,0.29333332,0.016145308,2,0.22461703,0.29333332,0,16.03418,8,0
2754,21,6.017578,0.4065451,0.6110322,0.22912066,0.29333332,0.016145308,2,0.22461703,0.29333332,0,16.05127,8,0
2755,21,6.0249023,0.4065571,0.610976,0.22912066,0.29333332,0.016161617,2,0.22461703,0.29333332,0,16.052734,8,0
2756,21,6.0307617,0.40597457,0.61069584,0.22912066,0.29333332,0.016145308,2,0.22461703,0.29333332,0,16.044434,8,0
2757,21,6.0322266,0.40611812,0.6105826,0.22912066,0.29333332,0.016177958,2,0.22461703,0.29333332,0,16.044922,8,0
2758,21,6.0351563,0.40605348,0.6105826,0.22912066,0.29333332,0.016177958,2,0.22461703,0.29333332,0,16.045898,8,0
2759,21,6.041992,0.40554008,0.6103026,0.22912066,0.29333332,0.016161617,2,0.22461703,0.29333332,0,16.043945,8,0
2760,21,6.044922,0.40496662,0.60996586,0.22912066,0.29333332,0.016161617,2,0.22461703,0.29333332,0,16.03955,8,0
2761,21,6.0458984,0.40496662,0.60996586,0.22912066,0.29333332,0.016161617,2,0.22461703,0.29333332,0,16.042969,8,0
2762,21,6.053711,0.4050566,0.60996586,0.22912066,0.29333332,0.016161617,2,0.22461703,0.29333332,0,16.04004,8,0
2763,21,6.0561523,0.405146,0.60996586,0.22912066,0.29333332,0.016161617,2,0.22461703,0.29333332,0,16.04004,8,0
2764,21,6.060547,0.40498966,0.60996586,0.22912066,0.29333332,0.016161617,2,0.22461703,0.29333332,0,16.038574,8,0
2765,21,6.0722656,0.40522504,0.6100231,0.22912066,0.29333332,0.016145308,2,0.22461703,0.29333332,0,16.058594,8,0
2766,21,6.078125,0.40561485,0.60996586,0.22912066,0.29333332,0.016161617,2,0.22461703,0.29333332,0,16.05957,8,0
2767,21,6.0751953,0.4059421,0.6100231,0.22912066,0.29333332,0.016145308,2,0.22461703,0.29333332,0,16.064941,8,0
2768,21,6.081543,0.40559122,0.6100231,0.22912066,0.29333332,0.016145308,2,0.22461703,0.29333332,0,16.077637,8,0
2769,21,6.0874023,0.4056759,0.6100231,0.22912066,0.29333332,0.016145308,2,0.22461703,0.29333332,0,16.081543,8,0
2770,21,6.0810547,0.40562165,0.60996586,0.22912066,0.29333332,0.016161617,2,0.22461703,0.29333332,0,16.066406,8,0
2771,21,6.0839844,0.4059032,0.6100231,0.22912066,0.29333332,0.016145308,2,0.22461703,0.29333332,0,16.077637,8,0
2772,21,6.09375,0.40493476,0.60968673,0.22912066,0.29333332,0.016145308,2,0.22461703,0.29333332,0,16.092773,8,0
2773,21,6.097168,0.4050201,0.6097442,0.22912066,0.29333332,0.016129032,2,0.22461703,0.29333332,0,16.10205,8,0
2774,21,6.099121,0.4053409,0.60968673,0.22912066,0.29333332,0.016145308,2,0.22461703,0.29333332,0,16.12793,8,0
2775,21,6.1030273,0.40556267,0.60968673,0.22912066,0.29333332,0.016145308,2,0.22461703,0.29333332,0,16.137207,8,0
2776,21,6.105957,0.4046169,0.60940814,0.22912066,0.29333332,0.016129032,2,0.22461703,0.29333332,0,16.135254,8,0
2777,21,6.11084,0.40456086,0.6093504,0.22912066,0.29333332,0.016145308,2,0.22461703,0.29333332,0,16.143066,8,0
2778,21,6.1054688,0.4046455,0.6093504,0.22912066,0.29333332,0.016145308,2,0.22461703,0.29333332,0,16.148926,8,0
2779,21,6.1049805,0.40478456,0.60929245,0.22912066,0.29333332,0.016161617,2,0.22461703,0.29333332,0,16.150879,8,0
2780,21,6.1098633,0.40440294,0.609014,0.22912066,0.29333332,0.016145308,2,0.22461703,0.29333332,0,16.151855,8,0
2781,21,6.1098633,0.40457076,0.609014,0.22912066,0.29333332,0.016145308,2,0.22461703,0.29333332,0,16.154297,8,0
2782,21,6.119629,0.4036959,0.6084892,0.22912066,0.29333332,0.016145308,2,0.22461703,0.29333332,0,16.152344,8,0
2783,21,6.1245117,0.40342188,0.60835975,0.22912066,0.29333332,0.016129032,2,0.22461703,0.29333332,0,16.189941,8,0
2784,21,6.129883,0.40305498,0.6080828,0.22912066,0.29333332,0.01611279,2,0.22461703,0.29333332,0,16.187012,8,0
2785,21,6.131836,0.40278167,0.60783553,0.22912066,0.29333332,0.016129032,2,0.22461703,0.29333332,0,16.195313,8,0
2786,21,6.135254,0.40281144,0.6078948,0.22912066,0.29333332,0.01611279,2,0.22461703,0.29333332,0,16.198242,8,0
2787,21,6.1411133,0.40236458,0.60755914,0.22912066,0.29333332,0.01611279,2,0.22461703,0.29333332,0,16.199219,8,0
2788,21,6.1435547,0.40192032,0.60728323,0.22912066,0.29333332,0.016096579,2,0.22461703,0.29333332,0,16.185059,8,0
2789,21,6.1469727,0.4020976,0.6072234,0.22912066,0.29333332,0.01611279,2,0.22461703,0.29333332,0,16.187988,8,0
2790,21,6.1518555,0.40218556,0.6071034,0.22912066,0.29333332,0.016145308,2,0.22461703,0.29333332,0,16.20166,8,0
2791,21,6.150879,0.4022729,0.6071635,0.22912066,0.29333332,0.016129032,2,0.22461703,0.29333332,0,16.188477,8,0
2792,21,6.1586914,0.40178576,0.6071034,0.22912066,0.29333332,0.016145308,2,0.22461703,0.29333332,0,16.170898,8,0
2793,21,6.1640625,0.402015,0.6070432,0.22912066,0.29333332,0.016161617,2,0.22461703,0.29333332,0,16.177734,8,0
2794,21,6.163574,0.40229228,0.6070432,0.22912066,0.29333332,0.016161617,2,0.22461703,0.29333332,0,16.177246,8,0
2795,21,6.168457,0.40194643,0.6068274,0.22912066,0.29333332,0.016129032,2,0.22461703,0.29333332,0,16.166504,8,0
2796,21,6.166504,0.40132228,0.60655195,0.22912066,0.29333332,0.01711984,2,0.22461703,0.29333332,0,16.17627,8,0
2797,21,6.1723633,0.40106943,0.606364,0.22912066,0.29333332,0.01711984,2,0.22461703,0.29333332,0,16.175781,8,0
2798,21,6.173828,0.40090656,0.606364,0.22912066,0.29333332,0.01711984,2,0.22461703,0.29333332,0,16.184082,8,0
2799,21,6.179199,0.40048617,0.60608935,0.22912066,0.29333332,0.017102616,2,0.22461703,0.29333332,0,16.191406,8,0
2800,21,6.180664,0.4001261,0.60608935,0.22912066,0.29333332,0.017102616,2,0.22461703,0.29333332,0,16.206543,8,0
2801,21,6.1816406,0.4000782,0.6060283,0.22912066,0.29333332,0.01711984,2,0.22461703,0.29333332,0,16.230469,8,0
2802,21,6.1865234,0.40025735,0.60596716,0.22912066,0.29333332,0.017137097,2,0.22461703,0.29333332,0,16.245117,8,0
2803,21,6.1904297,0.39993307,0.6059059,0.22912066,0.29333332,0.01715439,2,0.22461703,0.29333332,0,16.259766,8,0
2804,21,6.1938477,0.399662,0.6056927,0.22912066,0.29333332,0.01711984,2,0.22461703,0.29333332,0,16.273438,8,0
2805,21,6.1953125,0.39975154,0.6056927,0.22912066,0.29333332,0.01711984,2,0.22461703,0.29333332,0,16.27295,8,0
2806,21,6.2021484,0.39984053,0.6056927,0.22912066,0.29333332,0.01711984,2,0.22461703,0.29333332,0,16.285645,8,0
2807,21,6.20166,0.4000171,0.6058153,0.22912066,0.29333332,0.017085427,2,0.22461703,0.29333332,0,16.279297,8,0
2808,21,6.208008,0.39977804,0.6055662,0.22912066,0.29333332,0.017102616,2,0.22461703,0.29333332,0,16.29248,8,0
2809,21,6.206543,0.40000224,0.6056276,0.22912066,0.29333332,0.017085427,2,0.22461703,0.29333332,0,16.270508,8,0
2810,21,6.2094727,0.39973736,0.6054159,0.22912066,0.29333332,0.017051153,2,0.22461703,0.29333332,0,16.287598,8,0
2811,21,6.215332,0.39971688,0.60535437,0.22912066,0.29333332,0.017068272,2,0.22461703,0.29333332,0,16.284668,8,0
2812,21,6.213867,0.39940754,0.60535437,0.22912066,0.29333332,0.017068272,2,0.22461703,0.29333332,0,16.28125,8,0
2813,21,6.2158203,0.39949486,0.60535425,0.22912066,0.29333332,0.017068272,2,0.22461703,0.29333332,0,16.287598,8,0
2814,21,6.223633,0.39921185,0.60535425,0.22912066,0.29333332,0.017068272,2,0.22461703,0.29333332,0,16.299316,8,0
2815,21,6.227539,0.39843056,0.60523087,0.22912066,0.29333332,0.017102616,2,0.22461703,0.29333332,0,16.31836,8,0
2816,21,6.2265625,0.39838547,0.605107,0.22912066,0.29333332,0.017137097,2,0.22461703,0.29333332,0,16.32129,8,0
2817,21,6.2338867,0.39856318,0.6050449,0.22912066,0.29333332,0.01715439,2,0.22461703,0.29333332,0,16.327637,8,0
2818,21,6.242676,0.39854896,0.6050449,0.22912066,0.29333332,0.01715439,2,0.22461703,0.29333332,0,16.319336,8,0
2819,21,6.2460938,0.39814892,0.60504484,0.22912066,0.29333332,0.01715439,2,0.22461703,0.29333332,0,16.311035,8,0
2820,21,6.2563477,0.39768428,0.60464597,0.22912066,0.29333332,0.017171716,2,0.22461703,0.29333332,0,16.306152,8,0
2821,22,6.258789,0.3802461,0.60464597,0.2499846,0.29333332,0.017171716,2,0.22461703,0.29333332,0,16.330566,8,0
2822,22,6.254883,0.38090357,0.60470855,0.2499846,0.29333332,0.01715439,2,0.22461703,0.29333332,0,16.312012,8,0
2823,22,6.25,0.38147077,0.60464597,0.2499846,0.29333332,0.017171716,2,0.22461703,0.29333332,0,16.307129,8,0
2824,22,6.255371,0.38188905,0.6045204,0.2499846,0.29333332,0.016194332,2,0.22461703,0.29333332,0,16.318848,8,0
2825,22,6.251465,0.38251704,0.6045204,0.2499846,0.29333332,0.016194332,2,0.22461703,0.29333332,0,16.316406,8,0
2826,22,6.2612305,0.3827824,0.60453147,0.2499846,0.29333332,0.017171716,2,0.22461703,0.29333332,0,16.311035,8,0
2827,22,6.2666016,0.38251466,0.6044686,0.2499846,0.29333332,0.01718908,2,0.22461703,0.29333332,0,16.307617,8,0
2828,22,6.2695313,0.38222995,0.60461694,0.24117647,0.29333332,0.01718908,2,0.22461703,0.29333332,0,16.331543,8,0
2829,22,6.2719727,0.38263035,0.60461694,0.24117647,0.29333332,0.01718908,2,0.22461703,0.29333332,0,16.327148,8,0
2830,22,6.2768555,0.38291234,0.60461694,0.24117647,0.29333332,0.01718908,2,0.22461703,0.29333332,0,16.331543,8,0
2831,22,6.279785,0.38297394,0.60453147,0.24117647,0.29333332,0.017171716,2,0.22461703,0.29333332,0,16.327148,8,0
2832,22,6.286621,0.3829262,0.6043429,0.24117647,0.29333332,0.017171716,2,0.22461703,0.29333332,0,16.325684,8,0
2833,22,6.286621,0.3832009,0.60434294,0.24117647,0.29333332,0.017171716,2,0.22461703,0.29333332,0,16.32666,8,0
2834,22,6.286621,0.38370803,0.60446864,0.24117647,0.29333332,0.017137097,2,0.22461703,0.29333332,0,16.324707,8,0
2835,22,6.2910156,0.3832973,0.60419554,0.24117647,0.29333332,0.01711984,2,0.22461703,0.29333332,0,16.317871,8,0
2836,22,6.2958984,0.38211787,0.60385984,0.24117647,0.29333332,0.01711984,2,0.22461703,0.29333332,0,16.311523,8,0
2837,22,6.296875,0.38207895,0.60367185,0.24117647,0.29333332,0.01711984,2,0.22461703,0.29333332,0,16.303223,8,0
2838,22,6.302246,0.38146538,0.60327226,0.24117647,0.29333332,0.017137097,2,0.22461703,0.29333332,0,16.294434,8,0
2839,22,6.3066406,0.38032478,0.60272914,0.24117647,0.29333332,0.017102616,2,0.22461703,0.29333332,0,16.314941,8,0
2840,22,6.317383,0.38048244,0.60272914,0.24117647,0.29333332,0.017102616,2,0.22461703,0.29333332,0,16.31543,8,0
2841,22,6.3203125,0.38067436,0.60272914,0.24117647,0.29333332,0.017102616,2,0.22461703,0.29333332,0,16.311035,8,0
2842,22,6.321289,0.38084695,0.60272914,0.24117647,0.29333332,0.017102616,2,0.22461703,0.29333332,0,16.31543,8,0
2843,22,6.3154297,0.38028827,0.6026647,0.24117647,0.29333332,0.01711984,2,0.22461703,0.29333332,0,16.308594,8,0
2844,22,6.3222656,0.3800204,0.60226417,0.24117647,0.29333332,0.017137097,2,0.22461703,0.29333332,0,16.302734,8,0
2845,22,6.330078,0.3803988,0.6021992,0.24117647,0.29333332,0.01715439,2,0.22461703,0.29333332,0,16.325684,8,0
2846,22,6.336914,0.3809575,0.6021992,0.24117647,0.29333332,0.01715439,2,0.22461703,0.29333332,0,16.311035,8,0
2847,22,6.3398438,0.38150755,0.6021992,0.24117647,0.29333332,0.01715439,2,0.22461703,0.29333332,0,16.3125,8,0
2848,22,6.3447266,0.38129592,0.6021341,0.24117647,0.29333332,0.017171716,2,0.22461703,0.29333332,0,16.339355,8,0
2849,22,6.3461914,0.38147587,0.6021992,0.24117647,0.29333332,0.01715439,2,0.22461703,0.29333332,0,16.353027,8,0
2850,22,6.345703,0.38165918,0.6021992,0.24117647,0.29333332,0.01715439,2,0.22461703,0.29333332,0,16.342285,8,0
2851,22,6.3466797,0.38201216,0.6021992,0.24117647,0.29333332,0.01715439,2,0.22461703,0.29333332,0,16.32666,8,0
2852,22,6.3500977,0.38094926,0.60186285,0.24117647,0.29333332,0.01715439,2,0.22461703,0.29333332,0,16.334473,8,0
2853,22,6.3535156,0.3811098,0.60192823,0.24117647,0.29333332,0.017137097,2,0.22461703,0.29333332,0,16.328613,8,0
2854,22,6.3583984,0.38108203,0.60167456,0.24117647,0.29333332,0.01715439,2,0.22461703,0.29333332,0,16.32959,8,0
2855,22,6.3564453,0.38087985,0.60155183,0.24117647,0.29333332,0.017137097,2,0.22461703,0.29333332,0,16.312012,8,0
2856,22,6.361328,0.3798488,0.60094607,0.24117647,0.29333332,0.01711984,2,0.22461703,0.29333332,0,16.299805,8,0
2857,22,6.3618164,0.3801851,0.6008798,0.24117647,0.29333332,0.017137097,2,0.22461703,0.29333332,0,16.300293,8,0
2858,22,6.3564453,0.38034433,0.6008798,0.24117647,0.29333332,0.017137097,2,0.22461703,0.29333332,0,16.275879,8,0
2859,22,6.3632813,0.38001183,0.6005438,0.24117647,0.29333332,0.017137097,2,0.22461703,0.29333332,0,16.282715,8,0
2860,22,6.3720703,0.3797702,0.6002747,0.24117647,0.29333332,0.01711984,2,0.22461703,0.29333332,0,16.29248,8,0
2861,22,6.3706055,0.3802019,0.60034144,0.24117647,0.29333332,0.017102616,2,0.22461703,0.29333332,0,16.3208,8,0
2862,22,6.3759766,0.38048327,0.60034144,0.24117647,0.29333332,0.017102616,2,0.22461703,0.29333332,0,16.3208,8,0
2863,22,6.376465,0.3804614,0.6001537,0.24117647,0.29333332,0.017102616,2,0.22461703,0.29333332,0,16.322266,8,0
2864,22,6.3808594,0.38052344,0.6000998,0.24117647,0.29333332,0.017068272,2,0.22461703,0.29333332,0,16.342773,8,0
2865,22,6.382324,0.38093787,0.60009986,0.24117647,0.29333332,0.017068272,2,0.22461703,0.29333332,0,16.336426,8,0
2866,22,6.3935547,0.3812641,0.60009986,0.24117647,0.29333332,0.017068272,2,0.22461703,0.29333332,0,16.330566,8,0
2867,22,6.398926,0.3811306,0.5999525,0.24117647,0.29333332,0.017068272,2,0.22461703,0.29333332,0,16.34668,8,0
2868,22,6.402832,0.38041058,0.5996451,0.24117647,0.29333332,0.017051153,2,0.22461703,0.29333332,0,16.363281,8,0
2869,22,6.4018555,0.3806929,0.5997322,0.24117647,0.29333332,0.018036073,2,0.22461703,0.29333332,0,16.358398,8,0
2870,22,6.4003906,0.3808546,0.5997322,0.24117647,0.29333332,0.018036073,2,0.22461703,0.29333332,0,16.349121,8,0
2871,22,6.402832,0.38117477,0.5997322,0.24117647,0.29333332,0.018036073,2,0.22461703,0.29333332,0,16.335938,8,0
2872,22,6.404297,0.38094154,0.5994656,0.24117647,0.29333332,0.018018018,2,0.22461703,0.29333332,0,16.33252,8,0
2873,22,6.4038086,0.38143837,0.59939826,0.24117647,0.29333332,0.018036073,2,0.22461703,0.29333332,0,16.34082,8,0
2874,22,6.404297,0.38174826,0.5994779,0.24117647,0.29333332,0.018054163,2,0.22461703,0.29333332,0,16.340332,8,0
2875,22,6.4067383,0.38379434,0.5994779,0.24117647,0.29333332,0.019057171,2,0.22461703,0.29333332,0,16.345703,8,0
2876,22,6.4072266,0.38408569,0.59954524,0.24117647,0.29333332,0.019038076,2,0.22461703,0.29333332,0,16.336426,8,0
2877,22,6.4189453,0.38455057,0.59954524,0.24117647,0.29333332,0.019038076,2,0.22461703,0.29333332,0,16.34668,8,0
2878,22,6.4228516,0.3844511,0.5994779,0.24117647,0.29333332,0.019057171,2,0.22461703,0.29333332,0,16.335938,8,0
2879,22,6.427246,0.38379842,0.5990918,0.24117647,0.29333332,0.019019019,2,0.22461703,0.29333332,0,16.333008,8,0
2880,22,6.4311523,0.38348117,0.59875154,0.24117647,0.29333332,0.019019019,2,0.22461703,0.29333332,0,16.338379,8,0
2881,22,6.435547,0.38384342,0.59881943,0.24117647,0.29333332,0.019,2,0.22461703,0.29333332,0,16.336426,8,0
2882,22,6.435547,0.38412514,0.5988872,0.24117647,0.29333332,0.018981019,2,0.22461703,0.29333332,0,16.325195,8,0
2883,22,6.4472656,0.3838119,0.5986222,0.24117647,0.29333332,0.018962076,2,0.22461703,0.29333332,0,16.336426,8,0
2884,22,6.45166,0.3833619,0.59828955,0.24117647,0.29333332,0.018962076,2,0.22461703,0.29333332,0,16.344727,8,0
2885,22,6.4589844,0.38379171,0.5983577,0.24117647,0.29333332,0.01894317,2,0.22461703,0.29333332,0,16.354492,8,0
2886,22,6.461914,0.38334602,0.5980254,0.24117647,0.29333332,0.01894317,2,0.22461703,0.29333332,0,16.351563,8,0
2887,22,6.4731445,0.3830434,0.5976931,0.24117647,0.29333332,0.01894317,2,0.22461703,0.29333332,0,16.36914,8,0
2888,22,6.473633,0.38315555,0.5976931,0.24117647,0.29333332,0.01894317,2,0.22461703,0.29333332,0,16.355469,8,0
2889,22,6.4804688,0.38329422,0.59776175,0.24117647,0.29333332,0.018924303,2,0.22461703,0.29333332,0,16.367188,8,0
2890,22,6.4814453,0.38349175,0.5976242,0.24117647,0.29333332,0.018962076,2,0.22461703,0.29333332,0,16.37207,8,0
2891,22,6.4902344,0.38362852,0.5976242,0.24117647,0.29333332,0.018962076,2,0.22461703,0.29333332,0,16.362305,8,0
2892,22,6.498047,0.3835905,0.59743786,0.24117647,0.29333332,0.018962076,2,0.22461703,0.29333332,0,16.362305,8,0
2893,22,6.5097656,0.3835905,0.5973688,0.24117647,0.29333332,0.018981019,2,0.22461703,0.29333332,0,16.382813,8,0
2894,22,6.5097656,0.3831576,0.5971052,0.24117647,0.29333332,0.018962076,2,0.22461703,0.29333332,0,16.36914,8,0
2895,22,6.5117188,0.38286436,0.5968422,0.24117647,0.29333332,0.01894317,2,0.22461703,0.29333332,0,16.37207,8,0
2896,22,6.5146484,0.3823326,0.5968422,0.21073832,0.29333332,0.01894317,2,0.22461703,0.29333332,0,16.373535,8,0
2897,22,6.5234375,0.3826065,0.5968422,0.21073832,0.29333332,0.01894317,2,0.22461703,0.29333332,0,16.382324,8,0
2898,22,6.520508,0.38259324,0.59677255,0.21073832,0.29333332,0.018962076,2,0.22461703,0.29333332,0,16.372559,8,0
2899,22,6.51709,0.38293493,0.5968422,0.21073832,0.29333332,0.01894317,2,0.22461703,0.29333332,0,16.371582,8,0
2900,22,6.5195313,0.3820961,0.5963178,0.21073832,0.29333332,0.018905472,2,0.22461703,0.29333332,0,16.38916,8,0
2901,22,6.525879,0.38221872,0.5963178,0.21073832,0.29333332,0.018905472,2,0.22461703,0.29333332,0,16.40918,8,0
2902,22,6.53125,0.38169968,0.5961775,0.21073832,0.29333332,0.01894317,2,0.22461703,0.29333332,0,16.421875,8,0
2903,22,6.538086,0.38149348,0.5958452,0.21073832,0.29333332,0.01894317,2,0.22461703,0.29333332,0,16.422852,8,0
2904,22,6.5498047,0.38130894,0.5954419,0.21073832,0.29333332,0.018962076,2,0.22461703,0.29333332,0,16.411621,8,0
2905,22,6.5566406,0.3815994,0.5953061,0.21073832,0.29333332,0.019,2,0.22461703,0.29333332,0,16.395996,8,0
2906,22,6.5654297,0.3820047,0.5953774,0.21073832,0.29333332,0.018981019,2,0.22461703,0.29333332,0,16.404297,8,0
2907,22,6.5625,0.3815061,0.5953061,0.21073832,0.29333332,0.019,2,0.22461703,0.29333332,0,16.407715,8,0
2908,22,6.5649414,0.38055307,0.5949728,0.21073832,0.29333332,0.019,2,0.22461703,0.29333332,0,16.43164,8,0
2909,22,6.564453,0.38082469,0.5951159,0.21073832,0.29333332,0.018962076,2,0.22461703,0.29333332,0,16.4292,8,0
2910,22,6.5703125,0.38003123,0.59478325,0.21073832,0.29333332,0.018962076,2,0.22461703,0.29333332,0,16.44043,8,0
2911,22,6.5756836,0.38005957,0.59478325,0.21073832,0.29333332,0.01996008,2,0.22461703,0.29333332,0,16.441895,8,0
2912,22,6.5751953,0.37936834,0.5943365,0.21073832,0.29333332,0.019940179,2,0.22461703,0.29333332,0,16.425781,8,0
2913,22,6.578125,0.37942418,0.5943365,0.21073832,0.29333332,0.019940179,2,0.22461703,0.29333332,0,16.437988,8,0
2914,22,6.583008,0.3792765,0.59426427,0.21073832,0.29333332,0.01996008,2,0.22461703,0.29333332,0,16.44043,8,0
2915,22,6.5908203,0.3791051,0.5941504,0.21073832,0.29333332,0.019940179,2,0.22461703,0.29333332,0,16.452148,8,0
2916,22,6.5878906,0.37921694,0.594078,0.21073832,0.29333332,0.01996008,2,0.22461703,0.29333332,0,16.447266,8,0
2917,22,6.591797,0.37935266,0.59400547,0.21073832,0.29333332,0.01998002,2,0.22461703,0.29333332,0,16.445313,8,0
2918,22,6.5898438,0.37955368,0.59400547,0.21073832,0.29333332,0.01998002,2,0.22461703,0.29333332,0,16.439941,8,0
2919,22,6.5878906,0.37948763,0.59393287,0.21073832,0.29333332,0.02,2,0.22461703,0.29333332,0,16.467285,8,0
2920,22,6.5859375,0.37959754,0.59393287,0.21073832,0.29333332,0.02,2,0.22461703,0.29333332,0,16.468262,8,0
2921,22,6.5878906,0.37958544,0.59389174,0.21073832,0.29333332,0.01996008,2,0.22461703,0.29333332,0,16.470215,8,0
2922,22,6.591797,0.37933978,0.5936319,0.21073832,0.29333332,0.019940179,2,0.22461703,0.29333332,0,16.46875,8,0
2923,22,6.588867,0.37896332,0.5936319,0.21073832,0.29333332,0.019940179,2,0.22461703,0.29333332,0,16.47705,8,0
2924,22,6.590332,0.3783076,0.5936326,0.21073832,0.29333332,0.01998002,2,0.22461703,0.29333332,0,16.489258,8,0
2925,22,6.5927734,0.37843087,0.5934863,0.21073832,0.29333332,0.02002002,2,0.22461703,0.29333332,0,16.476074,8,0
2926,22,6.599121,0.37792015,0.5930395,0.21073832,0.29333332,0.02,2,0.22461703,0.29333332,0,16.47754,8,0
2927,22,6.607422,0.37786627,0.5928928,0.21073832,0.29333332,0.02,2,0.22461703,0.29333332,0,16.509766,8,0
2928,22,6.612793,0.37804165,0.592819,0.21073832,0.29333332,0.02002002,2,0.22461703,0.29333332,0,16.52832,8,0
