%  label: cazmud
%  ret_hooks: false
%  population_size: 2048
%  mutation_rate: 0.9
%  max_iterations: 800000
%  selection_method: Tournement
%  t_size: 4
%  brood_size: 2
%  min_start_len: 2
%  max_start_len: 32
%  max_len: 256
%  fit_goal: 0.1
%  cuck_rate: 0.15
%  threads: 8
%  num_demes: 4
%  migration: 0.05
%  use_viscosity: false
%  outregs: [4, 5, 6]
%  inregs: [0, 1, 2, 3]
%  binary_path: /home/oblivia/Projects/roper/data/tomato-RT-N18U-httpd
%  fitness_sharing: false
%  fatal_crash: false

ITERATION,SEASON,AVG-GEN,AVG-FIT,AVG-ABFIT,MIN-FIT,MIN-ABFIT,CRASH,BEST-GEN,BEST-FIT,BEST-ABFIT,BEST-CRASH,AVG-LENGTH,BEST-LENGTH,BEST-RUNTIME,UNSEEN,MEAN-DIF-C0,STD-DEV-C0,MEAN-DIF-C1,STD-DEV-C1,MEAN-DIF-C2,STD-DEV-C2
4632,9,0.22851563,0.62958956,0.62974226,0.37,0.37,0.0020100502,0,0.37,0.37,0,16.833496,25,0.21949625,0.33154297,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4640,9,0.22607422,0.62959415,0.6297415,0.37,0.37,0.002016129,0,0.37,0.37,0,16.836914,25,0.21949625,0.33447266,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4648,9,0.22265625,0.6295967,0.629742,0.37,0.37,0.0020120724,0,0.37,0.37,0,16.800293,25,0.21949625,0.33642578,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4656,9,0.22314453,0.6295986,0.62974226,0.37,0.37,0.0020100502,0,0.37,0.37,0,16.830566,25,0.21949625,0.33789063,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4664,9,0.22753906,0.6296036,0.6297428,0.37,0.37,0.002006018,0,0.37,0.37,0,16.808105,25,0.21949625,0.3408203,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4672,9,0.22998047,0.6296048,0.62974226,0.37,0.37,0.0020100502,0,0.37,0.37,0,16.848145,25,0.21949625,0.34570313,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4680,9,0.2290039,0.6296103,0.62974256,0.37,0.37,0.002008032,0,0.37,0.37,0,16.819336,25,0.21949625,0.3466797,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4688,9,0.22998047,0.629612,0.6297428,0.37,0.37,0.002006018,0,0.37,0.37,0,16.808105,25,0.21949625,0.34960938,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4696,9,0.22949219,0.629615,0.62974256,0.37,0.37,0.002008032,0,0.37,0.37,0,16.77832,25,0.21949625,0.35205078,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4704,9,0.23046875,0.62961787,0.62974256,0.37,0.37,0.002008032,0,0.37,0.37,0,16.816406,25,0.21949625,0.3540039,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4712,9,0.23095703,0.62962073,0.62974334,0.37,0.37,0.002002002,0,0.37,0.37,0,16.81543,25,0.21949625,0.35546875,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4720,9,0.22998047,0.6296224,0.62974334,0.37,0.37,0.002002002,0,0.37,0.37,0,16.839844,25,0.21949625,0.3569336,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4728,9,0.22753906,0.62962353,0.6297428,0.37,0.37,0.002006018,0,0.37,0.37,0,16.8125,25,0.21949625,0.359375,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4736,9,0.22558594,0.6296263,0.629742,0.37,0.37,0.0020120724,0,0.37,0.37,0,16.774902,25,0.21949625,0.3618164,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4744,9,0.22851563,0.6296285,0.6297415,0.37,0.37,0.002016129,0,0.37,0.37,0,16.77295,25,0.21949625,0.3647461,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4752,9,0.22851563,0.62963223,0.629742,0.37,0.37,0.0020120724,0,0.37,0.37,0,16.808594,25,0.21949625,0.36572266,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4760,9,0.22851563,0.62963486,0.62974226,0.37,0.37,0.0020100502,0,0.37,0.37,0,16.817871,25,0.21949625,0.36767578,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4768,9,0.23095703,0.6296385,0.6297439,0.37,0.37,0.001998002,0,0.37,0.37,0,16.80127,25,0.21949625,0.36669922,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4776,9,0.23046875,0.6292809,0.62948513,0.37,0.37,0.001994018,0,0.37,0.37,0,16.858398,25,0.21949625,0.36816406,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4784,9,0.23046875,0.62928295,0.62948513,0.37,0.37,0.001994018,0,0.37,0.37,0,16.857422,25,0.21949625,0.3696289,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4792,9,0.22998047,0.62928396,0.6294825,0.37,0.37,0.002004008,0,0.37,0.37,0,16.77295,25,0.21949625,0.3720703,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4800,9,0.22802734,0.6292909,0.6294825,0.37,0.37,0.002004008,0,0.37,0.37,0,16.75,25,0.21949625,0.37304688,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4808,9,0.22949219,0.62929666,0.6294825,0.37,0.37,0.002004008,0,0.37,0.37,0,16.78418,25,0.21949625,0.37597656,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4816,9,0.22949219,0.62930334,0.62948567,0.37,0.37,0.001992032,0,0.37,0.37,0,16.79004,25,0.21949625,0.37597656,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4824,9,0.22753906,0.6293071,0.6294862,0.37,0.37,0.0019900498,0,0.37,0.37,0,16.767578,25,0.21949625,0.37939453,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4832,9,0.22607422,0.6293127,0.62948567,0.37,0.37,0.001992032,0,0.37,0.37,0,16.764648,25,0.21949625,0.3803711,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4840,9,0.2290039,0.62931544,0.62948513,0.37,0.37,0.001994018,0,0.37,0.37,0,16.749023,25,0.21949625,0.38330078,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4848,9,0.2290039,0.6293181,0.6294862,0.37,0.37,0.0019900498,0,0.37,0.37,0,16.74414,25,0.21949625,0.3852539,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4856,9,0.2290039,0.6293181,0.6294841,0.37,0.37,0.001998002,0,0.37,0.37,0,16.765625,25,0.21949625,0.38867188,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4864,9,0.22998047,0.62932175,0.6294841,0.37,0.37,0.001998002,0,0.37,0.37,0,16.797852,25,0.21949625,0.39013672,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4872,9,0.2290039,0.62932175,0.62948203,0.37,0.37,0.002006018,0,0.37,0.37,0,16.830566,25,0.21949625,0.39453125,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4880,9,0.22509766,0.628985,0.6292205,0.37,0.37,0.002008032,0,0.37,0.37,0,16.820313,25,0.21949625,0.39746094,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4888,9,0.22607422,0.6289916,0.62922364,0.37,0.37,0.002,0,0.37,0.37,0,16.815918,25,0.21949625,0.39697266,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4896,9,0.22705078,0.6289929,0.62922287,0.37,0.37,0.002002002,0,0.37,0.37,0,16.829102,25,0.21949625,0.39941406,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4904,9,0.22851563,0.6289981,0.62922126,0.37,0.37,0.002006018,0,0.37,0.37,0,16.853516,25,0.21949625,0.4008789,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4912,9,0.23046875,0.62900454,0.6292221,0.37,0.37,0.002004008,0,0.37,0.37,0,16.859863,25,0.21949625,0.4008789,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4920,9,0.23095703,0.62900585,0.62922126,0.37,0.37,0.002006018,0,0.37,0.37,0,16.851074,25,0.21949625,0.4033203,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4928,9,0.22998047,0.62900966,0.62922126,0.37,0.37,0.002006018,0,0.37,0.37,0,16.834473,25,0.21949625,0.4038086,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4936,9,0.23291016,0.6290109,0.6292205,0.37,0.37,0.002008032,0,0.37,0.37,0,16.830078,25,0.21949625,0.40576172,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4944,9,0.23242188,0.62901723,0.62922287,0.37,0.37,0.002002002,0,0.37,0.37,0,16.793457,25,0.21949625,0.40527344,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4952,9,0.23095703,0.62901473,0.6292205,0.37,0.37,0.002008032,0,0.37,0.37,0,16.795898,25,0.21949625,0.40820313,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4960,9,0.23339844,0.6290197,0.62922126,0.37,0.37,0.002006018,0,0.37,0.37,0,16.816406,25,0.21949625,0.41015625,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4968,9,0.23095703,0.62869185,0.6289594,0.37,0.37,0.002008032,0,0.37,0.37,0,16.8208,25,0.21949625,0.41308594,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4976,9,0.23486328,0.62869847,0.6289626,0.37,0.37,0.002002002,0,0.37,0.37,0,16.782227,25,0.21949625,0.4116211,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4984,9,0.23535156,0.6287066,0.62896466,0.37,0.37,0.001998002,0,0.37,0.37,0,16.778809,25,0.21949625,0.41259766,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
4992,9,0.23486328,0.6287114,0.6289657,0.37,0.37,0.001996008,0,0.37,0.37,0,16.733887,25,0.21949625,0.41455078,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
5000,9,0.23535156,0.628713,0.62896365,0.37,0.37,0.002,0,0.37,0.37,0,16.723633,25,0.21949625,0.4169922,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
5008,9,0.23632813,0.6287162,0.6289626,0.37,0.37,0.002002002,0,0.37,0.37,0,16.723633,25,0.21949625,0.4189453,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
5016,9,0.23828125,0.628713,0.6289584,0.37,0.37,0.0020100502,0,0.37,0.37,0,16.7417,25,0.21949625,0.42138672,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
5024,9,0.23925781,0.62872726,0.6289657,0.37,0.37,0.001996008,0,0.37,0.37,0,16.761719,25,0.21949625,0.42138672,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
5032,9,0.23925781,0.62873197,0.62896675,0.37,0.37,0.001994018,0,0.37,0.37,0,16.71289,25,0.21949625,0.421875,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
5040,9,0.2368164,0.62873197,0.62896466,0.37,0.37,0.001998002,0,0.37,0.37,0,16.698242,25,0.21949625,0.42285156,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
5048,9,0.23779297,0.62873966,0.62896776,0.37,0.37,0.001992032,0,0.37,0.37,0,16.739746,25,0.21949625,0.42333984,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
5056,9,0.23828125,0.62874734,0.62896985,0.37,0.37,0.0019880715,0,0.37,0.37,0,16.753906,25,0.21949625,0.42285156,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
5064,9,0.2397461,0.6287458,0.6289657,0.37,0.37,0.001996008,0,0.37,0.37,0,16.757813,25,0.21949625,0.42626953,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
5072,9,0.2397461,0.62875336,0.62896776,0.37,0.37,0.001992032,0,0.37,0.37,0,16.745117,25,0.21949625,0.4272461,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
5080,9,0.23876953,0.62875485,0.62896776,0.37,0.37,0.001992032,0,0.37,0.37,0,16.739258,25,0.21949625,0.42871094,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
5088,9,0.2368164,0.6287623,0.6289719,0.37,0.37,0.001984127,0,0.37,0.37,0,16.713379,25,0.21949625,0.42822266,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
5096,9,0.24023438,0.6287668,0.6289719,0.37,0.37,0.001984127,0,0.37,0.37,0,16.734375,25,0.21949625,0.42871094,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
5104,9,0.24121094,0.6287668,0.62896675,0.37,0.37,0.001994018,0,0.37,0.37,0,16.723145,25,0.21949625,0.43115234,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
5112,9,0.24072266,0.6287697,0.62896675,0.37,0.37,0.001994018,0,0.37,0.37,0,16.764648,25,0.21949625,0.43164063,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
5120,9,0.24121094,0.62877697,0.62897086,0.37,0.37,0.0019860973,0,0.37,0.37,0,16.743652,25,0.21949625,0.43017578,0.04796647,0.000000018626451,0.93319154,0.000000059604645,0.938362,0.00000035762787
5128,10,0.23876953,0.6287325,0.62897086,0.37,0.37,0.0019860973,0,0.37,0.37,0,16.694336,25,0.21949625,0.30908203,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5136,10,0.24169922,0.6287448,0.6289719,0.37,0.37,0.001984127,0,0.37,0.37,0,16.679688,25,0.21949625,0.31152344,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5144,10,0.24121094,0.62875885,0.62897086,0.37,0.37,0.0019860973,0,0.37,0.37,0,16.659668,25,0.21949625,0.31396484,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5152,10,0.24169922,0.62834686,0.62871265,0.37,0.37,0.0019860973,0,0.37,0.37,0,16.676758,25,0.21949625,0.31591797,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5160,10,0.24072266,0.62795246,0.6287088,0.37,0.37,0.001992032,0,0.37,0.37,0,16.690918,25,0.21949625,0.32128906,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5168,10,0.23779297,0.6279685,0.6287062,0.37,0.37,0.001996008,0,0.37,0.37,0,16.663574,25,0.21949625,0.32470703,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5176,10,0.23779297,0.6279812,0.6286984,0.37,0.37,0.002008032,0,0.37,0.37,0,16.691406,25,0.21949625,0.33007813,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5184,10,0.23876953,0.62800914,0.6286984,0.37,0.37,0.002008032,0,0.37,0.37,0,16.714355,25,0.21949625,0.3334961,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5192,10,0.24267578,0.6280303,0.6286918,0.37,0.37,0.0020181634,0,0.37,0.37,0,16.762207,25,0.21949625,0.33691406,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5200,10,0.24316406,0.62805104,0.6286958,0.37,0.37,0.0020120724,0,0.37,0.37,0,16.757324,25,0.21949625,0.3383789,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5208,10,0.2421875,0.6280685,0.6286958,0.37,0.37,0.0020120724,0,0.37,0.37,0,16.734863,25,0.21949625,0.3408203,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5216,10,0.24902344,0.6280828,0.6286984,0.37,0.37,0.002008032,0,0.37,0.37,0,16.719727,25,0.21949625,0.34277344,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5224,10,0.24658203,0.6281025,0.6287023,0.37,0.37,0.002002002,0,0.37,0.37,0,16.753418,25,0.21949625,0.34375,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5232,10,0.24511719,0.6281326,0.6287088,0.37,0.37,0.001992032,0,0.37,0.37,0,16.700195,25,0.21949625,0.34521484,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5240,10,0.24560547,0.62813795,0.6287062,0.37,0.37,0.001996008,0,0.37,0.37,0,16.70752,25,0.21949625,0.34960938,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5248,10,0.2446289,0.6281486,0.6287075,0.37,0.37,0.001994018,0,0.37,0.37,0,16.684082,25,0.21949625,0.35058594,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5256,10,0.24414063,0.62816435,0.6287075,0.37,0.37,0.000997009,0,0.37,0.37,0,16.667969,25,0.21949625,0.35205078,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5264,10,0.24414063,0.628167,0.6287049,0.37,0.37,0.000999001,0,0.37,0.37,0,16.651367,25,0.21949625,0.3569336,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5272,10,0.2446289,0.62817216,0.6287036,0.37,0.37,0.001,0,0.37,0.37,0,16.644531,25,0.21949625,0.36035156,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5280,10,0.24414063,0.6281824,0.6287049,0.37,0.37,0.000999001,0,0.37,0.37,0,16.622559,25,0.21949625,0.36083984,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5288,10,0.24414063,0.62818754,0.6287036,0.37,0.37,0.001,0,0.37,0.37,0,16.617676,25,0.21949625,0.36376953,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5296,10,0.24365234,0.62820756,0.6287101,0.37,0.37,0.0009950249,0,0.37,0.37,0,16.595215,25,0.21949625,0.36523438,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5304,10,0.24853516,0.62822235,0.62871265,0.37,0.37,0.0009930487,0,0.37,0.37,0,16.621582,25,0.21949625,0.36621094,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5312,10,0.24853516,0.6278779,0.62845445,0.37,0.37,0.0009930487,0,0.37,0.37,0,16.604492,25,0.21949625,0.3696289,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5320,10,0.24902344,0.62788653,0.6284529,0.37,0.37,0.0009940357,0,0.37,0.37,0,16.62207,25,0.21949625,0.37158203,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5328,10,0.25146484,0.62790084,0.62845445,0.37,0.37,0.0009930487,0,0.37,0.37,0,16.653809,25,0.21949625,0.375,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5336,10,0.24902344,0.6279093,0.62845445,0.37,0.37,0.0009930487,0,0.37,0.37,0,16.645996,25,0.21949625,0.37695313,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5344,10,0.24658203,0.6279149,0.628456,0.37,0.37,0.0009920635,0,0.37,0.37,0,16.672363,25,0.21949625,0.37890625,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5352,10,0.24609375,0.62793154,0.6284606,0.37,0.37,0.0009891196,0,0.37,0.37,0,16.718262,25,0.21949625,0.3798828,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5360,10,0.24560547,0.6279343,0.62845445,0.37,0.37,0.0009930487,0,0.37,0.37,0,16.670898,25,0.21949625,0.38232422,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5368,10,0.2475586,0.6279343,0.62844825,0.37,0.37,0.000997009,0,0.37,0.37,0,16.669922,25,0.21949625,0.3857422,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5376,10,0.24951172,0.62794524,0.6284498,0.37,0.37,0.000996016,0,0.37,0.37,0,16.684082,25,0.21949625,0.38623047,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5384,10,0.24853516,0.6279479,0.6284467,0.37,0.37,0.000998004,0,0.37,0.37,0,16.685547,25,0.21949625,0.38867188,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5392,10,0.25097656,0.6279614,0.62844825,0.37,0.37,0.000997009,0,0.37,0.37,0,16.677246,25,0.21949625,0.39013672,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5400,10,0.25048828,0.62796676,0.6284467,0.37,0.37,0.000998004,0,0.37,0.37,0,16.70752,25,0.21949625,0.39160156,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5408,10,0.2524414,0.6276458,0.62819624,0.37,0.37,0.0009930487,0,0.37,0.37,0,16.67871,25,0.21949625,0.390625,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5416,10,0.25097656,0.6276335,0.6281836,0.37,0.37,0.001,0,0.37,0.37,0,16.651855,25,0.21949625,0.39501953,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5424,10,0.2524414,0.62763965,0.6281836,0.37,0.37,0.001,0,0.37,0.37,0,16.610352,25,0.21949625,0.39648438,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5432,10,0.25341797,0.62764883,0.6281836,0.37,0.37,0.001,0,0.37,0.37,0,16.666016,25,0.21949625,0.39794922,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5440,10,0.25146484,0.62766397,0.6281836,0.37,0.37,0.001,0,0.37,0.37,0,16.625,25,0.21949625,0.3984375,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5448,10,0.25,0.62767595,0.62818724,0.37,0.37,0.000998004,0,0.37,0.37,0,16.591309,25,0.21949625,0.39990234,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5456,10,0.25048828,0.62767893,0.6281854,0.37,0.37,0.000999001,0,0.37,0.37,0,16.564453,25,0.21949625,0.4038086,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5464,10,0.25195313,0.6276819,0.6281781,0.37,0.37,0.001003009,0,0.37,0.37,0,16.599121,25,0.21949625,0.40673828,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5472,10,0.25390625,0.6276819,0.6281744,0.37,0.37,0.0010050251,0,0.37,0.37,0,16.615723,25,0.21949625,0.4086914,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5480,10,0.25341797,0.62769663,0.6281744,0.37,0.37,0.0010050251,0,0.37,0.37,0,16.652832,25,0.21949625,0.40966797,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5488,10,0.2553711,0.62769073,0.6281707,0.37,0.37,0.0010070493,0,0.37,0.37,0,16.64209,25,0.21949625,0.4116211,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5496,10,0.2529297,0.6276878,0.6281652,0.37,0.37,0.001010101,0,0.37,0.37,0,16.61914,25,0.21949625,0.4140625,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5504,10,0.2548828,0.6276995,0.6281652,0.37,0.37,0.001010101,0,0.37,0.37,0,16.61377,25,0.21949625,0.41601563,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5512,10,0.25195313,0.62771976,0.6281744,0.37,0.37,0.0010050251,0,0.37,0.37,0,16.612305,25,0.21949625,0.41503906,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5520,10,0.25,0.6277169,0.6281615,0.37,0.37,0.0010121458,0,0.37,0.37,0,16.615234,25,0.21949625,0.41845703,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5528,10,0.2475586,0.627734,0.6281596,0.37,0.37,0.0010131713,0,0.37,0.37,0,16.60791,25,0.21949625,0.41992188,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5536,10,0.24707031,0.627734,0.6281559,0.37,0.37,0.0010152285,0,0.37,0.37,0,16.596191,25,0.21949625,0.42138672,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5544,10,0.24560547,0.6277396,0.6281521,0.37,0.37,0.001017294,0,0.37,0.37,0,16.60254,25,0.21949625,0.4243164,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5552,10,0.2421875,0.6277368,0.6281483,0.37,0.37,0.001019368,0,0.37,0.37,0,16.6333,25,0.21949625,0.4272461,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5560,10,0.23925781,0.6277283,0.6281388,0.37,0.37,0.0010245901,0,0.37,0.37,0,16.628906,25,0.21949625,0.43017578,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5568,10,0.2368164,0.6277226,0.6281292,0.37,0.37,0.0010298662,0,0.37,0.37,0,16.637207,25,0.21949625,0.43359375,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5576,10,0.23583984,0.62773114,0.62813115,0.37,0.37,0.0010288066,0,0.37,0.37,0,16.655762,25,0.21949625,0.4345703,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5584,10,0.23486328,0.6277368,0.6281273,0.37,0.37,0.0010309279,0,0.37,0.37,0,16.635742,25,0.21949625,0.43847656,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5592,10,0.23828125,0.6277396,0.6281253,0.37,0.37,0.0010319918,0,0.37,0.37,0,16.64795,25,0.21949625,0.4399414,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5600,10,0.2397461,0.6277481,0.6281273,0.37,0.37,0.0010309279,0,0.37,0.37,0,16.637695,25,0.21949625,0.44091797,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5608,10,0.23876953,0.6277481,0.6281234,0.37,0.37,0.0010330578,0,0.37,0.37,0,16.648438,25,0.21949625,0.4428711,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
5616,10,0.23828125,0.6274323,0.62785476,0.37,0.37,0.0010330578,0,0.37,0.37,0,16.658691,25,0.21949625,0.44433594,0.049115334,0.000000014901161,0.9360639,0.000000059604645,0.936638,0.00000029802322
